4.714989942479405727e+03  3.705570800781250000e+03  4.743150176344352076e+01
4.715035941315638411e+03  3.411343750000000000e+03  4.568751923445961438e+01
4.715081940151872004e+03  3.109772949218750000e+03  4.377540304442163688e+01
4.715127938988105598e+03  2.988579101562500000e+03  4.301810075338380557e+01
4.715173937824338282e+03  3.089074218750000000e+03  4.379026992256331141e+01
4.715219936660571875e+03  3.375571533203125000e+03  4.559167609028941115e+01
4.715265935496804559e+03  3.746345703125000000e+03  4.765876836905408709e+01
4.715311934333038153e+03  4.006128906250000000e+03  4.896261806772599812e+01
4.715357933169270837e+03  4.053280517578125000e+03  4.913862134854889518e+01
4.715403932005504430e+03  3.934208984375000000e+03  4.848051902533370594e+01
4.715449930841738023e+03  3.683631347656250000e+03  4.709016238762205830e+01
4.715495929677970707e+03  3.316762207031250000e+03  4.485991879057655751e+01
4.715541928514204301e+03  3.000158691406250000e+03  4.285171232847915235e+01
4.715587927350436985e+03  2.708269042968750000e+03  4.098315836007714097e+01
4.715633926186670578e+03  2.576767089843750000e+03  4.007944248853618774e+01
4.715679925022904172e+03  2.705033935546875000e+03  4.108016612305914350e+01
4.715725923859136856e+03  3.040584716796875000e+03  4.338931146854179133e+01
4.715771922695370449e+03  3.429526855468750000e+03  4.586431975547066031e+01
4.715817921531603133e+03  3.810249755859375000e+03  4.810002235670890514e+01
4.715863920367836727e+03  4.120142089843750000e+03  4.975800820283575376e+01
4.715909919204069411e+03  4.323434570312500000e+03  5.081180183594642585e+01
4.715955918040303004e+03  4.431391113281250000e+03  5.142440835243769470e+01
4.716001916876536598e+03  4.510472167968750000e+03  5.186343585937811440e+01
4.716047915712769282e+03  4.567902343750000000e+03  5.216100071018809103e+01
4.716093914549002875e+03  4.641120117187500000e+03  5.255621530854477896e+01
4.716139913385235559e+03  4.653400390625000000e+03  5.264009075413559913e+01
4.716185912221469152e+03  4.553054199218750000e+03  5.214139279152732342e+01
4.716231911057702746e+03  4.453319824218750000e+03  5.166492545133587555e+01
4.716277909893935430e+03  4.393301757812500000e+03  5.130017023535583576e+01
4.716323908730169023e+03  4.424210937500000000e+03  5.140081019481294788e+01
4.716369907566401707e+03  4.435221679687500000e+03  5.141854120760854130e+01
4.716415906402635301e+03  4.408516113281250000e+03  5.126624929037006950e+01
4.716461905238867985e+03  4.468238769531250000e+03  5.159151618327405231e+01
4.716507904075101578e+03  4.480163085937500000e+03  5.165197342190094787e+01
4.716553902911335172e+03  4.418376464843750000e+03  5.132993042939233419e+01
4.716599901747567856e+03  4.286231445312500000e+03  5.058652263597286947e+01
4.716645900583801449e+03  4.150223632812500000e+03  4.978327687272121693e+01
4.716691899420034133e+03  4.105313476562500000e+03  4.955005999954937579e+01
4.716737898256267727e+03  4.133598632812500000e+03  4.971938763359048608e+01
4.716783897092500411e+03  4.214176757812500000e+03  5.020194783973965968e+01
4.716829895928734004e+03  4.363219726562500000e+03  5.114884072045970242e+01
4.716875894764967597e+03  4.474611328125000000e+03  5.182802051752332773e+01
4.716921893601200281e+03  4.395078125000000000e+03  5.138385438935074490e+01
4.716967892437433875e+03  4.163135253906250000e+03  4.995972881258467169e+01
4.717013891273666559e+03  4.089001953125000000e+03  4.938283466574102931e+01
4.717059890109900152e+03  4.089656738281250000e+03  4.938050447280011213e+01
4.717105888946133746e+03  4.109494140625000000e+03  4.955925778107848600e+01
4.717151887782366430e+03  4.136857421875000000e+03  4.972947334445234446e+01
4.717197886618600023e+03  4.125210937500000000e+03  4.961529150608112104e+01
4.717243885454832707e+03  4.057485839843750000e+03  4.921857547382160192e+01
4.717289884291066301e+03  3.938182617187500000e+03  4.855184743572317529e+01
4.717335883127298985e+03  3.708424560546875000e+03  4.730591841391697017e+01
4.717381881963532578e+03  3.407467529296875000e+03  4.552774008680921725e+01
4.717427880799766172e+03  3.185116699218750000e+03  4.412280021551123355e+01
4.717473879635998856e+03  3.086311279296875000e+03  4.348912301100313016e+01
4.717519878472232449e+03  3.129665771484375000e+03  4.377270882424136289e+01
4.717565877308465133e+03  3.341487304687500000e+03  4.514367385102559638e+01
4.717611876144698726e+03  3.617679443359375000e+03  4.678456078083627290e+01
4.717657874980931410e+03  3.823244628906250000e+03  4.799193961464425229e+01
4.717703873817165004e+03  3.978025634765625000e+03  4.887317435979161928e+01
4.717749872653398597e+03  4.088014160156250000e+03  4.948206947394783128e+01
4.717795871489631281e+03  4.202250976562500000e+03  5.011056997575906280e+01
4.717841870325864875e+03  4.314235839843750000e+03  5.072193788998902164e+01
4.717887869162097559e+03  4.413692871093750000e+03  5.126216412285111801e+01
4.717933867998331152e+03  4.515093750000000000e+03  5.177555771340848878e+01
4.717979866834564746e+03  4.558104492187500000e+03  5.195832531426367495e+01
4.718025865670797430e+03  4.573869628906250000e+03  5.200257382248992144e+01
4.718071864507031023e+03  4.388865722656250000e+03  5.100878520565811414e+01
4.718117863343263707e+03  3.967085449218750000e+03  4.866714874514809708e+01
4.718163862179497301e+03  3.499833496093750000e+03  4.599490942362308488e+01
4.718209861015729985e+03  3.093939941406250000e+03  4.354565107253301903e+01
4.718255859851963578e+03  2.877509277343750000e+03  4.214463934807963597e+01
4.718301858688197171e+03  2.901291503906250000e+03  4.235738974892228725e+01
4.718347857524429855e+03  3.150000976562500000e+03  4.407376164693869214e+01
4.718393856360663449e+03  3.560865234375000000e+03  4.661776003067643614e+01
4.718439855196896133e+03  3.989845947265625000e+03  4.900582181676577420e+01
4.718485854033129726e+03  4.261719726562500000e+03  5.040464298096412676e+01
4.718531852869362410e+03  4.392006347656250000e+03  5.110573000882868655e+01
4.718577851705596004e+03  4.446896972656250000e+03  5.144820044662537839e+01
4.718623850541829597e+03  4.477540039062500000e+03  5.164176922700426076e+01
4.718669849378062281e+03  4.526182128906250000e+03  5.188590822768856015e+01
4.718715848214295875e+03  4.620731933593750000e+03  5.237601120623048701e+01
4.718761847050528559e+03  4.650649414062500000e+03  5.252181771042160108e+01
4.718807845886762152e+03  4.621389160156250000e+03  5.233791590054579501e+01
4.718853844722995746e+03  4.581514160156250000e+03  5.209618297403176257e+01
4.718899843559228430e+03  4.542223632812500000e+03  5.186523241826034791e+01
4.718945842395462023e+03  4.461953125000000000e+03  5.137456940436095465e+01
4.718991841231694707e+03  4.411806640625000000e+03  5.112758485794074659e+01
4.719037840067928300e+03  4.373616210937500000e+03  5.095690067737723439e+01
4.719083838904160984e+03  4.375498046875000000e+03  5.097598562901112018e+01
4.719129837740394578e+03  4.432970703125000000e+03  5.127635097817801579e+01
4.719175836576628171e+03  4.446287597656250000e+03  5.131623507197946310e+01
4.719221835412860855e+03  4.405675292968750000e+03  5.110237383111143572e+01
4.719267834249094449e+03  4.241480957031250000e+03  5.022827053883156623e+01
4.719313833085327133e+03  4.023579589843750000e+03  4.902481741610563404e+01
4.719359831921560726e+03  3.876876464843750000e+03  4.820490201182474266e+01
4.719405830757793410e+03  3.866509765625000000e+03  4.814864527895588253e+01
4.719451829594027004e+03  3.906414550781250000e+03  4.834692589313544886e+01
4.719497828430260597e+03  3.941915039062500000e+03  4.853265113653196750e+01
4.719543827266493281e+03  3.984674804687500000e+03  4.877418261824004730e+01
4.719589826102726875e+03  3.997286376953125000e+03  4.884881598117317481e+01
4.719635824938959558e+03  3.971991699218750000e+03  4.870732831197074120e+01
4.719681823775193152e+03  4.061049072265625000e+03  4.919314129172198591e+01
4.719727822611426745e+03  4.160754394531250000e+03  4.978548037682912764e+01
4.719773821447659429e+03  4.283364257812500000e+03  5.048046743285794946e+01
4.719819820283893023e+03  4.433916992187500000e+03  5.128007440912006132e+01
4.719865819120125707e+03  4.547928710937500000e+03  5.187904456760679750e+01
4.719911817956359300e+03  4.557515625000000000e+03  5.193512280433787964e+01
4.719957816792591984e+03  4.595191406250000000e+03  5.211325678164212150e+01
4.720003815628825578e+03  4.550159179687500000e+03  5.188301567422968219e+01
4.720049814465059171e+03  4.521745605468750000e+03  5.172555882451888465e+01
4.720095813301291855e+03  4.571869628906250000e+03  5.196100221153938037e+01
4.720141812137525449e+03  4.629643066406250000e+03  5.223930677135058431e+01
4.720187810973758133e+03  4.656813476562500000e+03  5.234577072693446098e+01
4.720233809809991726e+03  4.590430664062500000e+03  5.197721694723895780e+01
4.720279808646225320e+03  4.527528320312500000e+03  5.163063526353289490e+01
4.720325807482458004e+03  4.483392089843750000e+03  5.140853720698851248e+01
4.720371806318691597e+03  4.441915039062500000e+03  5.119999790079327795e+01
4.720417805154924281e+03  4.453326171875000000e+03  5.125736370737467951e+01
4.720463803991157874e+03  4.448208984375000000e+03  5.126423928732401691e+01
4.720509802827390558e+03  4.514067382812500000e+03  5.159991415825970762e+01
4.720555801663624152e+03  4.571092285156250000e+03  5.183685793546374043e+01
4.720601800499857745e+03  4.510864257812500000e+03  5.148794492572505987e+01
4.720647799336090429e+03  4.322260742187500000e+03  5.048281594004492945e+01
4.720693798172324023e+03  4.030254394531250000e+03  4.892755205558205489e+01
4.720739797008556707e+03  3.516049560546875000e+03  4.616833680443369303e+01
4.720785795844790300e+03  3.019943359375000000e+03  4.310499018633527157e+01
4.720831794681022984e+03  2.757178466796875000e+03  4.125530212817852771e+01
4.720877793517256578e+03  2.819245605468750000e+03  4.162124085726645717e+01
4.720923792353490171e+03  3.167352539062500000e+03  4.390379618180668331e+01
4.720969791189722855e+03  3.567311523437500000e+03  4.639480194055340689e+01
4.721015790025956449e+03  3.880863525390625000e+03  4.820494246531939098e+01
4.721061788862189132e+03  4.076808593750000000e+03  4.927723054432135541e+01
4.721107787698422726e+03  4.196613769531250000e+03  4.992314120402170374e+01
4.721153786534656319e+03  4.289737792968750000e+03  5.039293533888485399e+01
4.721199785370889003e+03  4.275011230468750000e+03  5.023731652700507766e+01
4.721245784207122597e+03  4.281494140625000000e+03  5.022812438301116345e+01
4.721291783043355281e+03  4.298427734375000000e+03  5.035443771271275182e+01
4.721337781879588874e+03  4.322733398437500000e+03  5.055810457486677478e+01
4.721383780715821558e+03  4.387548339843750000e+03  5.092391848127363119e+01
4.721429779552055152e+03  4.471902832031250000e+03  5.132101802231954935e+01
4.721475778388288745e+03  4.556264160156250000e+03  5.174738504657761951e+01
4.721521777224521429e+03  4.644566894531250000e+03  5.218050917322943860e+01
4.721567776060755023e+03  4.700445800781250000e+03  5.244402279458881821e+01
4.721613774896987707e+03  4.703272460937500000e+03  5.246097863466366107e+01
4.721659773733221300e+03  4.688995117187500000e+03  5.237777781591466919e+01
4.721705772569453984e+03  4.676387695312500000e+03  5.225559741168399341e+01
4.721751771405687577e+03  4.610163574218750000e+03  5.186979078506510632e+01
4.721797770241921171e+03  4.460169433593750000e+03  5.107374235126371786e+01
4.721843769078153855e+03  4.211739746093750000e+03  4.976835508844715150e+01
4.721889767914387448e+03  3.861967773437500000e+03  4.787512261017127457e+01
4.721935766750620132e+03  3.485167724609375000e+03  4.571967904787697989e+01
4.721981765586853726e+03  3.281412597656250000e+03  4.449535848596133292e+01
4.722027764423087319e+03  3.206671142578125000e+03  4.408744242263651358e+01
4.722073763259320003e+03  3.344395996093750000e+03  4.506044079363755372e+01
4.722119762095553597e+03  3.691181640625000000e+03  4.711498966995350202e+01
4.722165760931786281e+03  4.017243896484375000e+03  4.886301030031108894e+01
4.722211759768019874e+03  4.301197265625000000e+03  5.034793730444835091e+01
4.722257758604252558e+03  4.335003906250000000e+03  5.046278902323319926e+01
4.722303757440486152e+03  4.157281738281250000e+03  4.951401486459735679e+01
4.722349756276719745e+03  3.819061279296875000e+03  4.773730992928904016e+01
4.722395755112952429e+03  3.392657958984375000e+03  4.526773858221076807e+01
4.722441753949186023e+03  3.128150390625000000e+03  4.360989778184011811e+01
4.722487752785418706e+03  3.060848144531250000e+03  4.318503499061353068e+01
4.722533751621652300e+03  3.224332763671875000e+03  4.428672714899948915e+01
4.722579750457884984e+03  3.520679199218750000e+03  4.606745853912798339e+01
4.722625749294118577e+03  3.818698730468750000e+03  4.767578975979631650e+01
4.722671748130352171e+03  4.014345214843750000e+03  4.867867403557875150e+01
4.722717746966584855e+03  4.026018066406250000e+03  4.873173618060718582e+01
4.722763745802818448e+03  3.999760253906250000e+03  4.859060114131261798e+01
4.722809744639051132e+03  3.779876708984375000e+03  4.742325577333872388e+01
4.722855743475284726e+03  3.355867187500000000e+03  4.498853707382659195e+01
4.722901742311518319e+03  2.887647460937500000e+03  4.208162566625742329e+01
4.722947741147751003e+03  2.498145507812500000e+03  3.940921493276073306e+01
4.722993739983984597e+03  2.415470703125000000e+03  3.876200083620278747e+01
4.723039738820217281e+03  2.624903320312500000e+03  4.034722129173769645e+01
4.723085737656450874e+03  3.020564453125000000e+03  4.307491612758713018e+01
4.723131736492683558e+03  3.485500488281250000e+03  4.591417965749087671e+01
4.723177735328917151e+03  3.898831054687500000e+03  4.818926155140343326e+01
4.723223734165150745e+03  4.209236328125000000e+03  4.982848212099452212e+01
4.723269733001383429e+03  4.425044921875000000e+03  5.094898490820014558e+01
4.723315731837617022e+03  4.519088378906250000e+03  5.145667861813308264e+01
4.723361730673849706e+03  4.553385253906250000e+03  5.168049134547072754e+01
4.723407729510083300e+03  4.614126464843750000e+03  5.201123348539294966e+01
4.723453728346315984e+03  4.667450195312500000e+03  5.222888065908864519e+01
4.723499727182549577e+03  4.634279296875000000e+03  5.201382049357562209e+01
4.723545726018783171e+03  4.539724609375000000e+03  5.150602535873076704e+01
4.723591724855015855e+03  4.453903808593750000e+03  5.105878060842314881e+01
4.723637723691249448e+03  4.416157714843750000e+03  5.089953871513989725e+01
4.723683722527482132e+03  4.413423339843750000e+03  5.093176584172852017e+01
4.723729721363715726e+03  4.416877929687500000e+03  5.091227412693115184e+01
4.723775720199949319e+03  4.452173828125000000e+03  5.106597885918199609e+01
4.723821719036182003e+03  4.510646484375000000e+03  5.141479643224010943e+01
4.723867717872415597e+03  4.586154296875000000e+03  5.185595499766532157e+01
4.723913716708648280e+03  4.641274414062500000e+03  5.211225419228412647e+01
4.723959715544881874e+03  4.603802734375000000e+03  5.186469487324939109e+01
4.724005714381114558e+03  4.531982910156250000e+03  5.148405553785778466e+01
4.724051713217348151e+03  4.353294921875000000e+03  5.052250583933528105e+01
4.724097712053581745e+03  4.081873291015625000e+03  4.899768227938989185e+01
4.724143710889814429e+03  3.729373046875000000e+03  4.700362875780774630e+01
4.724189709726048022e+03  3.329214599609375000e+03  4.462731819211285256e+01
4.724235708562280706e+03  3.065628906250000000e+03  4.297333821991196601e+01
4.724281707398514300e+03  2.990019531250000000e+03  4.251060718914231984e+01
4.724327706234746984e+03  3.094146972656250000e+03  4.322773943202219016e+01
4.724373705070980577e+03  3.326751464843750000e+03  4.469770861626875558e+01
4.724419703907214171e+03  3.610777832031250000e+03  4.637636645054317341e+01
4.724465702743446855e+03  3.868505371093750000e+03  4.786334312537155711e+01
4.724511701579680448e+03  4.096503417968750000e+03  4.912287324172029912e+01
4.724557700415913132e+03  4.258887207031250000e+03  4.997027395929853810e+01
4.724603699252146725e+03  4.299208984375000000e+03  5.018199859621745418e+01
4.724649698088380319e+03  4.288834472656250000e+03  5.013902764493332143e+01
4.724695696924613003e+03  4.333335937500000000e+03  5.038066938782867510e+01
4.724741695760846596e+03  4.390211914062500000e+03  5.071334615358045994e+01
4.724787694597079280e+03  4.448836914062500000e+03  5.101572236576703290e+01
4.724833693433312874e+03  4.505187500000000000e+03  5.129135129874339327e+01
4.724879692269545558e+03  4.498591796875000000e+03  5.124227299909762223e+01
4.724925691105779151e+03  4.441770507812500000e+03  5.092725675282053999e+01
4.724971689942012745e+03  4.447566406250000000e+03  5.094052913932318916e+01
4.725017688778245429e+03  4.536584960937500000e+03  5.140762021996579278e+01
4.725063687614479022e+03  4.606510742187500000e+03  5.178951876967221324e+01
4.725109686450711706e+03  4.651147949218750000e+03  5.202176300021892530e+01
4.725155685286945300e+03  4.651098632812500000e+03  5.200519288296163722e+01
4.725201684123178893e+03  4.594159179687500000e+03  5.168716807410601177e+01
4.725247682959411577e+03  4.534137695312500000e+03  5.134942966589187563e+01
4.725293681795645170e+03  4.500339843750000000e+03  5.124582602078226046e+01
4.725339680631877854e+03  4.455512695312500000e+03  5.106966003251272923e+01
4.725385679468111448e+03  4.409332031250000000e+03  5.081882664295335417e+01
4.725431678304344132e+03  4.415997070312500000e+03  5.080968323145862087e+01
4.725477677140577725e+03  4.475716308593750000e+03  5.109186928626195368e+01
4.725523675976811319e+03  4.456938476562500000e+03  5.097077499643546616e+01
4.725569674813044003e+03  4.437095703125000000e+03  5.087357498814526480e+01
4.725615673649277596e+03  4.418744140625000000e+03  5.077501813040726120e+01
4.725661672485510280e+03  4.329818847656250000e+03  5.033577441065835956e+01
4.725707671321743874e+03  4.172451660156250000e+03  4.953190345779012205e+01
4.725753670157976558e+03  4.043625976562500000e+03  4.878565407662154030e+01
4.725799668994210151e+03  3.921364746093750000e+03  4.805575870077746004e+01
4.725845667830443745e+03  3.719646484375000000e+03  4.685042573345526762e+01
4.725891666666676429e+03  3.536230957031250000e+03  4.572876931319660798e+01
4.725937665502910022e+03  3.412845703125000000e+03  4.502095689492125530e+01
4.725983664339142706e+03  3.382394775390625000e+03  4.491598991494834081e+01
4.726029663175376299e+03  3.532391601562500000e+03  4.584136356072212948e+01
4.726075662011609893e+03  3.765748535156250000e+03  4.715590918748011973e+01
4.726121660847842577e+03  3.983753417968750000e+03  4.837410198355746616e+01
4.726167659684076170e+03  4.188617675781250000e+03  4.949534197139701064e+01
4.726213658520308854e+03  4.352448730468750000e+03  5.034752406561437965e+01
4.726259657356542448e+03  4.440022460937500000e+03  5.084922805622318265e+01
4.726305656192775132e+03  4.523946777343750000e+03  5.135388386954036832e+01
4.726351655029008725e+03  4.603935546875000000e+03  5.176955379911305499e+01
4.726397653865242319e+03  4.632915039062500000e+03  5.187244043005193816e+01
4.726443652701475003e+03  4.612561035156250000e+03  5.174547619693612432e+01
4.726489651537708596e+03  4.583606933593750000e+03  5.161042823927073186e+01
4.726535650373941280e+03  4.563755371093750000e+03  5.153317046645724986e+01
4.726581649210174874e+03  4.500244140625000000e+03  5.122415335972618777e+01
4.726627648046407558e+03  4.531344238281250000e+03  5.133507505403076721e+01
4.726673646882641151e+03  4.479987304687500000e+03  5.097773709093689831e+01
4.726719645718874744e+03  4.326943847656250000e+03  5.009321793533490563e+01
4.726765644555107428e+03  4.138601562500000000e+03  4.905382352864398854e+01
4.726811643391341022e+03  3.888977539062500000e+03  4.767664164800680737e+01
4.726857642227573706e+03  3.592750000000000000e+03  4.599360644584521651e+01
4.726903641063807299e+03  3.226762939453125000e+03  4.383053584843446515e+01
4.726949639900040893e+03  2.943334472656250000e+03  4.193423785188724651e+01
4.726995638736273577e+03  2.773562988281250000e+03  4.071575232730856442e+01
4.727041637572507170e+03  2.645806152343750000e+03  3.975890263517158019e+01
4.727087636408739854e+03  2.546426513671875000e+03  3.907432365167483113e+01
4.727133635244973448e+03  2.373787109375000000e+03  3.791685045624763006e+01
4.727179634081206132e+03  2.077026367187500000e+03  3.588562891650326492e+01
4.727225632917439725e+03  1.766758056640625000e+03  3.348113212266434857e+01
4.727271631753673319e+03  1.594249511718750000e+03  3.200510665098045138e+01
4.727317630589906003e+03  1.713085205078125000e+03  3.325946707101638822e+01
4.727363629426139596e+03  2.226359130859375000e+03  3.755125851932507430e+01
4.727409628262372280e+03  2.908687255859375000e+03  4.224313452803380642e+01
4.727455627098605873e+03  3.509640869140625000e+03  4.569679381186756473e+01
4.727501625934838557e+03  3.888266601562500000e+03  4.772244358524403651e+01
4.727547624771072151e+03  3.981045410156250000e+03  4.826256153453232400e+01
4.727593623607305744e+03  3.799347656250000000e+03  4.727678842695240746e+01
4.727639622443538428e+03  3.434157226562500000e+03  4.516090105836974544e+01
4.727685621279772022e+03  2.991137207031250000e+03  4.241970184378305930e+01
4.727731620116004706e+03  2.662106445312500000e+03  4.014402544141648832e+01
4.727777618952238299e+03  2.572417480468750000e+03  3.949932257677755842e+01
4.727823617788471893e+03  2.736435791015625000e+03  4.067078955218880765e+01
4.727869616624704577e+03  3.021189208984375000e+03  4.251754832538472328e+01
4.727915615460938170e+03  3.233881591796875000e+03  4.383687199306586990e+01
4.727961614297170854e+03  3.371967773437500000e+03  4.469574412138626940e+01
4.728007613133404448e+03  3.476131103515625000e+03  4.529202328513224529e+01
4.728053611969637132e+03  3.562874511718750000e+03  4.572900887074411003e+01
4.728099610805870725e+03  3.633900390625000000e+03  4.608926781443369691e+01
4.728145609642104318e+03  3.674724609375000000e+03  4.635269433042230958e+01
4.728191608478337002e+03  3.568384765625000000e+03  4.575690131559167639e+01
4.728237607314570596e+03  3.228632568359375000e+03  4.374360914806152323e+01
4.728283606150803280e+03  2.804003417968750000e+03  4.102352870031154453e+01
4.728329604987036873e+03  2.474347656250000000e+03  3.875064179759647232e+01
4.728375603823269557e+03  2.356259765625000000e+03  3.795982148983966908e+01
4.728421602659503151e+03  2.500024414062500000e+03  3.906910742193758779e+01
4.728467601495736744e+03  2.840901611328125000e+03  4.142476451740049015e+01
4.728513600331969428e+03  3.249286865234375000e+03  4.398064532277953731e+01
4.728559599168203022e+03  3.627621093750000000e+03  4.616298620087400195e+01
4.728605598004435706e+03  3.897011474609375000e+03  4.764625400780664677e+01
4.728651596840669299e+03  4.026447998046875000e+03  4.837563143352031148e+01
4.728697595676902893e+03  4.066728759765625000e+03  4.859634517920630969e+01
4.728743594513135577e+03  3.800720214843750000e+03  4.715627971307867483e+01
4.728789593349369170e+03  3.445372558593750000e+03  4.506769012904533156e+01
4.728835592185601854e+03  3.184688232421875000e+03  4.340638987321244713e+01
4.728881591021835447e+03  3.070821289062500000e+03  4.266146972690694383e+01
4.728927589858068131e+03  3.069401367187500000e+03  4.267928545332961221e+01
4.728973588694301725e+03  3.079395263671875000e+03  4.272292743722846353e+01
4.729019587530535318e+03  3.117973876953125000e+03  4.293044096060998527e+01
4.729065586366768002e+03  3.121836914062500000e+03  4.296081238518945611e+01
4.729111585203001596e+03  3.163235839843750000e+03  4.329230022827641733e+01
4.729157584039234280e+03  3.350699218750000000e+03  4.452319449674541829e+01
4.729203582875467873e+03  3.601686523437500000e+03  4.597362527953828248e+01
4.729249581711700557e+03  3.730351074218750000e+03  4.662871860965424275e+01
4.729295580547934151e+03  3.771184570312500000e+03  4.685027348009316484e+01
4.729341579384167744e+03  3.648139892578125000e+03  4.619831945896726211e+01
4.729387578220400428e+03  3.390271484375000000e+03  4.471533598176029045e+01
4.729433577056634022e+03  3.091587646484375000e+03  4.292289031048130710e+01
4.729479575892866706e+03  2.775429443359375000e+03  4.083696524586116539e+01
4.729525574729100299e+03  2.650588378906250000e+03  3.993165805018406900e+01
4.729571573565333892e+03  2.751524902343750000e+03  4.058711691554117351e+01
4.729617572401566576e+03  2.959720214843750000e+03  4.194461150568895391e+01
4.729663571237800170e+03  3.162373535156250000e+03  4.323035679952772625e+01
4.729709570074032854e+03  3.260459716796875000e+03  4.382565230378600063e+01
4.729755568910266447e+03  3.150147949218750000e+03  4.314984205140808626e+01
4.729801567746499131e+03  2.907366699218750000e+03  4.165867563301981136e+01
4.729847566582732725e+03  2.645034912109375000e+03  3.999845969087482445e+01
4.729893565418966318e+03  2.570904052734375000e+03  3.953647165478628267e+01
4.729939564255199002e+03  2.797152343750000000e+03  4.118285983087480417e+01
4.729985563091432596e+03  3.248233642578125000e+03  4.401042660935218009e+01
4.730031561927665280e+03  3.738667724609375000e+03  4.679784607427586707e+01
4.730077560763898873e+03  4.082326171875000000e+03  4.865785091403813567e+01
4.730123559600132467e+03  4.170413085937500000e+03  4.916718903561377374e+01
4.730169558436365151e+03  4.085367675781250000e+03  4.874236687642633115e+01
4.730215557272598744e+03  3.977907226562500000e+03  4.813317361237750447e+01
4.730261556108831428e+03  3.954619628906250000e+03  4.799345615854826974e+01
4.730307554945065021e+03  4.000547851562500000e+03  4.816416482084514428e+01
4.730353553781297705e+03  4.068988281250000000e+03  4.841834308993202285e+01
4.730399552617531299e+03  4.011499755859375000e+03  4.804292375360137157e+01
4.730445551453764892e+03  3.747508544921875000e+03  4.669346042655774909e+01
4.730491550289997576e+03  3.360666748046875000e+03  4.452990742943302394e+01
4.730537549126231170e+03  3.080896728515625000e+03  4.277399811083319037e+01
4.730583547962463854e+03  3.020242675781250000e+03  4.228258304823248181e+01
4.730629546798697447e+03  3.154090332031250000e+03  4.310869887178705540e+01
4.730675545634930131e+03  3.380981933593750000e+03  4.453587375659435565e+01
4.730721544471163725e+03  3.475661376953125000e+03  4.512166604056324104e+01
4.730767543307397318e+03  3.346541015625000000e+03  4.438779834621527698e+01
4.730813542143630002e+03  3.172425292968750000e+03  4.331557739340314583e+01
4.730859540979863596e+03  3.006332031250000000e+03  4.223999363326583989e+01
4.730905539816096280e+03  2.922382568359375000e+03  4.170371428916519108e+01
4.730951538652329873e+03  2.962253906250000000e+03  4.198835078789488762e+01
4.730997537488563466e+03  3.104011962890625000e+03  4.287273443528920325e+01
4.731043536324796150e+03  3.287156250000000000e+03  4.393490520413615741e+01
4.731089535161029744e+03  3.468535644531250000e+03  4.499818289889026346e+01
4.731135533997262428e+03  3.659036621093750000e+03  4.609332815088782809e+01
